epoch,step,train_acc,train_loss,val_acc,val_loss
0,4,1.0,0.19102522730827332,,
0,9,0.0,10.971799850463867,,
0,14,0.0,1.9628472328186035,,
0,19,0.0,3.835188865661621,,
0,24,0.0,1.7108328342437744,,
0,29,1.0,0.2620260715484619,,
0,34,0.0,5.493447780609131,,
0,39,0.0,4.4017863273620605,,
0,44,0.0,2.8026890754699707,,
0,49,0.0,1.190971851348877,,
0,54,0.0,1.840457797050476,,
0,59,0.0,1.241849660873413,,
0,64,1.0,0.6002989411354065,,
0,69,0.0,3.333226203918457,,
0,74,0.0,1.9134490489959717,,
0,79,0.0,2.226071357727051,,
0,84,1.0,0.7166943550109863,,
0,89,1.0,0.12764756381511688,,
0,94,0.0,4.402812957763672,,
0,99,0.0,3.347708225250244,,
0,104,1.0,0.27147501707077026,,
0,109,1.0,0.5094159841537476,,
0,114,0.0,1.9941060543060303,,
0,119,0.0,1.991998314857483,,
0,124,1.0,1.0281788110733032,,
0,129,0.0,1.578595757484436,,
0,134,0.0,1.5665342807769775,,
0,139,0.0,1.7399394512176514,,
0,144,1.0,0.45958834886550903,,
0,149,0.0,2.4179129600524902,,
0,154,1.0,0.2016124278306961,,
0,159,0.0,2.2117977142333984,,
0,164,0.0,3.353433609008789,,
0,169,0.0,1.7564834356307983,,
0,174,0.0,1.0690300464630127,,
0,179,0.0,1.4081077575683594,,
0,184,0.0,1.016864538192749,,
0,189,0.0,2.112945556640625,,
0,194,0.0,2.2027721405029297,,
0,199,0.0,1.9707924127578735,,
0,204,0.0,2.356593132019043,,
0,209,1.0,0.2625355124473572,,
0,214,0.0,2.4734930992126465,,
0,219,0.0,1.9717974662780762,,
0,224,0.0,1.6261630058288574,,
0,229,0.0,1.3469507694244385,,
0,234,1.0,0.6915957927703857,,
0,239,0.0,1.6673080921173096,,
0,244,0.0,1.609797716140747,,
0,249,0.0,1.3365169763565063,,
0,254,1.0,0.4181191325187683,,
0,259,0.0,2.7751474380493164,,
0,264,0.0,2.3257012367248535,,
0,269,1.0,0.682741641998291,,
0,274,0.0,1.4837114810943604,,
0,279,0.0,1.1137633323669434,,
0,284,0.0,1.0883657932281494,,
0,289,1.0,1.0519325733184814,,
0,294,0.0,1.648007869720459,,
0,299,0.0,1.7608973979949951,,
0,299,,,0.3333333432674408,1.1918084621429443
1,304,1.0,0.7276983261108398,,
1,309,1.0,0.7117712497711182,,
1,314,0.0,1.0764760971069336,,
1,319,0.0,0.9793362021446228,,
1,324,1.0,0.7570821642875671,,
1,329,0.0,1.3386411666870117,,
1,334,1.0,0.49572381377220154,,
1,339,1.0,0.5429412126541138,,
1,344,0.0,2.840130567550659,,
1,349,1.0,0.7000620365142822,,
1,354,1.0,0.6145076751708984,,
1,359,0.0,2.627776861190796,,
1,364,1.0,0.5864437222480774,,
1,369,0.0,1.2800873517990112,,
1,374,0.0,1.5963127613067627,,
1,379,0.0,1.6072683334350586,,
1,384,0.0,1.656590223312378,,
1,389,0.0,1.093738317489624,,
1,394,0.0,1.230202317237854,,
1,399,0.0,1.3941023349761963,,
1,404,0.0,1.3113031387329102,,
1,409,1.0,0.7195348143577576,,
1,414,0.0,2.1694042682647705,,
1,419,0.0,1.548147201538086,,
1,424,0.0,1.438730001449585,,
1,429,0.0,1.0380280017852783,,
1,434,0.0,1.1756776571273804,,
1,439,1.0,1.0550522804260254,,
1,444,1.0,0.9339568018913269,,
1,449,0.0,1.378999948501587,,
1,454,1.0,0.8713064789772034,,
1,459,1.0,0.7918546199798584,,
1,464,0.0,1.3412444591522217,,
1,469,0.0,1.624866247177124,,
1,474,0.0,0.9793011546134949,,
1,479,0.0,1.1062350273132324,,
1,484,1.0,0.9002100229263306,,
1,489,0.0,1.7910563945770264,,
1,494,0.0,1.199427604675293,,
1,499,1.0,0.6969447731971741,,
1,504,0.0,1.2409472465515137,,
1,509,0.0,1.6789402961730957,,
1,514,0.0,1.5382717847824097,,
1,519,1.0,0.7630642652511597,,
1,524,1.0,0.7306047677993774,,
1,529,1.0,0.500213086605072,,
1,534,0.0,2.096036911010742,,
1,539,0.0,2.217500686645508,,
1,544,0.0,2.07596492767334,,
1,549,0.0,1.6053200960159302,,
1,554,0.0,1.8001898527145386,,
1,559,0.0,1.5968570709228516,,
1,564,1.0,0.7023752331733704,,
1,569,1.0,0.7604598999023438,,
1,574,0.0,1.2524089813232422,,
1,579,0.0,1.1019740104675293,,
1,584,0.0,1.1063979864120483,,
1,589,0.0,1.4092904329299927,,
1,594,0.0,1.3207452297210693,,
1,599,1.0,0.7685540318489075,,
1,599,,,0.3333333432674408,1.1663628816604614
2,604,0.0,0.922731876373291,,
2,609,1.0,0.746502697467804,,
2,614,0.0,1.9534441232681274,,
2,619,0.0,1.904579997062683,,
2,624,0.0,1.6860426664352417,,
2,629,1.0,0.8639887571334839,,
2,634,0.0,1.1291155815124512,,
2,639,0.0,0.9980557560920715,,
2,644,0.0,1.1780071258544922,,
2,649,0.0,1.7637081146240234,,
2,654,0.0,1.4676804542541504,,
2,659,0.0,1.897699236869812,,
2,664,0.0,1.2918200492858887,,
2,669,1.0,0.7053011655807495,,
2,674,1.0,0.7950363159179688,,
2,679,1.0,0.8566341996192932,,
2,684,0.0,1.474088430404663,,
2,689,0.0,1.2982866764068604,,
2,694,0.0,1.3619451522827148,,
