epoch,step,train_acc,train_loss,val_acc,val_loss
0,4,1.0,0.36630159616470337,,
0,9,0.0,4.076198577880859,,
0,14,0.0,15.494501113891602,,
0,19,0.0,1.233109474182129,,
0,24,1.0,0.21812888979911804,,
0,29,0.0,0.7660561800003052,,
0,34,0.0,2.5971124172210693,,
0,39,0.0,2.689906120300293,,
0,44,0.0,4.427611351013184,,
0,49,1.0,0.0682983249425888,,
0,54,1.0,0.28313249349594116,,
0,59,0.0,1.7728503942489624,,
0,64,0.0,2.433462381362915,,
0,69,1.0,0.5660865306854248,,
0,74,0.0,1.0324890613555908,,
0,79,0.0,1.8931794166564941,,
0,84,0.0,1.6886355876922607,,
0,89,0.0,1.683589220046997,,
0,94,0.0,1.4763867855072021,,
0,99,0.0,1.3979920148849487,,
0,104,0.0,1.3397507667541504,,
0,109,0.0,1.3562215566635132,,
0,114,0.0,1.52685546875,,
0,119,1.0,0.8875938653945923,,
0,124,0.0,0.9540073275566101,,
0,129,1.0,0.7858520746231079,,
0,134,0.0,1.3641493320465088,,
0,139,1.0,0.44717279076576233,,
0,144,0.0,1.3123035430908203,,
0,149,0.0,1.3768014907836914,,
0,154,0.0,1.1531085968017578,,
0,159,1.0,0.7693338990211487,,
0,164,0.0,1.7345545291900635,,
0,169,0.0,1.5117195844650269,,
0,174,0.0,0.9832314252853394,,
0,179,0.0,2.183743715286255,,
0,184,1.0,0.4825299084186554,,
0,189,0.0,1.3364793062210083,,
0,194,1.0,0.6992084383964539,,
0,199,1.0,0.4671306014060974,,
0,204,0.0,1.8562883138656616,,
0,209,0.0,2.049877405166626,,
0,214,0.0,2.0087575912475586,,
0,219,0.0,1.298734188079834,,
0,224,1.0,0.8054184913635254,,
0,229,0.0,2.1815505027770996,,
0,234,0.0,1.7931749820709229,,
0,239,0.0,1.25818932056427,,
0,244,0.0,1.2934168577194214,,
0,249,0.0,1.3086737394332886,,
0,254,1.0,0.7424471378326416,,
0,259,1.0,0.35794389247894287,,
0,264,0.0,1.966252326965332,,
0,269,1.0,0.14517304301261902,,
0,274,1.0,0.11164482682943344,,
0,279,1.0,0.12766969203948975,,
0,284,1.0,0.23328539729118347,,
0,289,0.0,2.0983803272247314,,
0,294,0.0,1.8233401775360107,,
0,299,0.0,1.680045485496521,,
0,299,,,0.3333333432674408,1.254346251487732
1,304,1.0,0.7202920317649841,,
1,309,0.0,1.6078457832336426,,
1,314,0.0,1.5549232959747314,,
1,319,0.0,1.2807433605194092,,
1,324,0.0,1.83756685256958,,
1,329,1.0,0.6442063450813293,,
1,334,0.0,2.331787586212158,,
1,339,0.0,2.365882635116577,,
1,344,0.0,1.6211590766906738,,
1,349,1.0,0.4938027262687683,,
1,354,0.0,1.5482040643692017,,
1,359,0.0,1.3322696685791016,,
1,364,0.0,1.0346664190292358,,
1,369,1.0,0.7967634201049805,,
1,374,1.0,0.6637862324714661,,
1,379,1.0,0.48459628224372864,,
1,384,0.0,2.0218684673309326,,
1,389,0.0,1.8166307210922241,,
1,394,1.0,0.40805304050445557,,
1,399,1.0,0.3410618007183075,,
1,404,0.0,1.9343153238296509,,
1,409,0.0,1.6933457851409912,,
1,414,0.0,1.3941407203674316,,
1,419,1.0,0.7593734264373779,,
1,424,0.0,1.0409458875656128,,
1,429,0.0,1.4234840869903564,,
1,434,0.0,1.3774285316467285,,
1,439,1.0,0.6649804711341858,,
1,444,0.0,1.1928811073303223,,
1,449,1.0,0.8027349710464478,,
1,454,0.0,1.601308822631836,,
1,459,0.0,1.2443491220474243,,
1,464,0.0,1.263732671737671,,
1,469,0.0,1.2697209119796753,,
1,474,0.0,1.3008838891983032,,
1,479,0.0,1.316649317741394,,
1,484,0.0,1.4714020490646362,,
1,489,1.0,0.6769464015960693,,
1,494,0.0,1.3528156280517578,,
1,499,0.0,1.3600172996520996,,
1,504,0.0,1.058323860168457,,
1,509,1.0,0.6555826663970947,,
1,514,0.0,1.3070372343063354,,
1,519,0.0,1.7240283489227295,,
1,524,1.0,0.7525184750556946,,
1,529,1.0,0.6136885285377502,,
1,534,0.0,1.7994663715362549,,
1,539,1.0,0.428744912147522,,
1,544,0.0,1.611765742301941,,
1,549,0.0,1.8549578189849854,,
1,554,1.0,0.7622010707855225,,
1,559,0.0,1.2836507558822632,,
1,564,0.0,1.0452795028686523,,
1,569,0.0,1.7293317317962646,,
1,574,1.0,0.7022825479507446,,
1,579,0.0,2.009119987487793,,
1,584,0.0,1.7573926448822021,,
1,589,1.0,0.8961262702941895,,
1,594,0.0,1.244124174118042,,
1,599,0.0,1.0846548080444336,,
1,599,,,0.3222222328186035,1.1169676780700684
2,604,0.0,1.2822145223617554,,
2,609,1.0,0.8387967348098755,,
2,614,0.0,1.1075160503387451,,
2,619,1.0,0.8454656004905701,,
2,624,1.0,0.826189398765564,,
2,629,1.0,0.6024657487869263,,
2,634,0.0,2.183614730834961,,
2,639,1.0,0.5009657740592957,,
2,644,0.0,1.4989540576934814,,
2,649,0.0,1.6728883981704712,,
2,654,0.0,1.2794770002365112,,
2,659,0.0,1.2749872207641602,,
2,664,0.0,1.1875486373901367,,
2,669,0.0,1.2815120220184326,,
2,674,0.0,1.2123013734817505,,
2,679,1.0,0.9271063804626465,,
2,684,0.0,1.4736857414245605,,
2,689,0.0,1.401005744934082,,
2,694,0.0,1.2528865337371826,,
2,699,0.0,1.1589035987854004,,
2,704,0.0,1.2917544841766357,,
2,709,0.0,1.3079979419708252,,
2,714,1.0,0.7944372296333313,,
2,719,1.0,0.6365374326705933,,
2,724,1.0,0.5450313091278076,,
2,729,1.0,0.45455408096313477,,
