epoch,step,train_acc,train_loss,val_acc,val_loss
0,4,0.0,3.2205731868743896,,
0,9,1.0,0.35502034425735474,,
0,14,0.0,5.678999900817871,,
0,19,0.0,3.2760770320892334,,
0,24,1.0,0.5108635425567627,,
0,29,1.0,0.046775609254837036,,
0,34,0.0,7.154844760894775,,
0,39,1.0,0.026049142703413963,,
0,44,1.0,0.1909727305173874,,
0,49,0.0,1.9224064350128174,,
0,54,1.0,0.3103245198726654,,
0,59,0.0,3.9979071617126465,,
0,64,0.0,3.397958755493164,,
0,69,1.0,0.6130161881446838,,
0,74,0.0,1.4819386005401611,,
0,79,0.0,2.265547275543213,,
0,84,0.0,0.9324424266815186,,
0,89,1.0,0.8562757968902588,,
0,94,0.0,1.0835745334625244,,
0,99,0.0,1.0860211849212646,,
0,104,0.0,0.9322969913482666,,
0,109,0.0,2.3483972549438477,,
0,114,0.0,2.7078568935394287,,
0,119,0.0,2.890152931213379,,
0,124,1.0,0.262251615524292,,
0,129,0.0,3.4988129138946533,,
0,134,1.0,0.7286261916160583,,
0,139,0.0,1.420604944229126,,
0,144,0.0,1.0163540840148926,,
0,149,1.0,0.3875257968902588,,
0,154,1.0,0.1098993793129921,,
0,159,0.0,4.21642541885376,,
0,164,1.0,0.02806580811738968,,
0,169,0.0,6.1678361892700195,,
0,174,0.0,4.864600658416748,,
0,179,0.0,2.8967511653900146,,
0,184,1.0,0.4252089560031891,,
0,189,0.0,1.6847535371780396,,
0,194,0.0,1.346205234527588,,
0,199,0.0,1.3340049982070923,,
0,204,1.0,0.9804183840751648,,
0,209,1.0,0.7129259705543518,,
0,214,0.0,1.868499517440796,,
0,219,0.0,0.9080149531364441,,
0,224,0.0,1.3760627508163452,,
0,229,1.0,0.7897307276725769,,
0,234,1.0,0.6601095199584961,,
0,239,0.0,2.296356678009033,,
0,244,0.0,2.0369327068328857,,
0,249,1.0,0.8490402102470398,,
0,254,0.0,1.0283474922180176,,
0,259,0.0,1.1697918176651,,
0,264,1.0,1.0543134212493896,,
0,269,0.0,1.2620446681976318,,
0,274,1.0,0.9581723213195801,,
0,279,0.0,1.3443694114685059,,
0,284,1.0,0.5388532876968384,,
0,289,0.0,1.6680974960327148,,
0,294,1.0,0.41999194025993347,,
0,299,0.0,1.2593848705291748,,
0,299,,,0.3333333432674408,1.345352292060852
1,304,0.0,0.9675648808479309,,
1,309,0.0,0.8681305646896362,,
1,314,1.0,0.8691311478614807,,
1,319,0.0,1.48367440700531,,
1,324,0.0,1.2752673625946045,,
1,329,1.0,1.0119602680206299,,
1,334,1.0,0.9572683572769165,,
1,339,0.0,1.0881953239440918,,
1,344,0.0,1.2857298851013184,,
1,349,0.0,1.4112294912338257,,
1,354,0.0,1.5970429182052612,,
1,359,1.0,0.46993231773376465,,
1,364,1.0,0.43053239583969116,,
1,369,1.0,0.45943892002105713,,
1,374,0.0,1.6339120864868164,,
1,379,0.0,1.4575464725494385,,
1,384,1.0,0.9456084370613098,,
1,389,1.0,0.8908814787864685,,
1,394,0.0,1.51255464553833,,
1,399,0.0,1.412034273147583,,
1,404,0.0,1.1882318258285522,,
1,409,0.0,1.2377960681915283,,
1,414,0.0,1.2075639963150024,,
1,419,0.0,1.1525100469589233,,
1,424,0.0,1.1298816204071045,,
1,429,0.0,1.3900222778320312,,
1,434,1.0,0.8037992119789124,,
1,439,0.0,1.3748234510421753,,
1,444,0.0,1.43453049659729,,
1,449,0.0,1.3229835033416748,,
1,454,1.0,0.9671471118927002,,
1,459,0.0,1.0716118812561035,,
1,464,1.0,0.9507477283477783,,
1,469,0.0,1.2898571491241455,,
1,474,0.0,1.1740531921386719,,
1,479,0.0,1.1958014965057373,,
1,484,0.0,1.2399382591247559,,
1,489,0.0,1.1585149765014648,,
1,494,0.0,1.5308268070220947,,
1,499,0.0,1.5132391452789307,,
1,504,0.0,1.1546075344085693,,
1,509,1.0,0.8575537204742432,,
1,514,0.0,1.1999967098236084,,
1,519,0.0,1.2020739316940308,,
1,524,0.0,1.0680896043777466,,
1,529,0.0,1.1381698846817017,,
1,534,0.0,1.0369535684585571,,
1,539,0.0,1.019022822380066,,
1,544,1.0,0.8206994533538818,,
1,549,1.0,0.7404477596282959,,
1,554,0.0,2.032702922821045,,
1,559,1.0,0.8052995800971985,,
1,564,0.0,1.8251595497131348,,
1,569,1.0,0.8154439330101013,,
1,574,0.0,1.583116054534912,,
1,579,1.0,0.907829225063324,,
1,584,0.0,1.1558318138122559,,
1,589,0.0,1.1673489809036255,,
1,594,0.0,1.125179409980774,,
1,599,1.0,0.934431791305542,,
1,599,,,0.3333333432674408,1.1947417259216309
2,604,0.0,1.433167815208435,,
2,609,0.0,1.2758214473724365,,
2,614,0.0,1.2770681381225586,,
2,619,0.0,1.1377893686294556,,
2,624,0.0,1.1587355136871338,,
2,629,1.0,0.798376202583313,,
2,634,0.0,1.235147476196289,,
2,639,1.0,0.7047364115715027,,
2,644,1.0,0.7232130169868469,,
2,649,0.0,1.0913923978805542,,
2,654,1.0,0.9046159982681274,,
2,659,0.0,1.3986473083496094,,
2,664,0.0,1.132224202156067,,
2,669,0.0,1.3133207559585571,,
2,674,0.0,1.0876491069793701,,
2,679,1.0,0.9778137803077698,,
2,684,1.0,0.8018776774406433,,
2,689,1.0,0.6227600574493408,,
2,694,0.0,1.7311005592346191,,
2,699,1.0,0.49914801120758057,,
2,704,0.0,1.644548773765564,,
2,709,1.0,0.6938238143920898,,
2,714,1.0,0.7903541326522827,,
2,719,0.0,1.3741848468780518,,
2,724,0.0,1.3106825351715088,,
2,729,0.0,1.2487033605575562,,
2,734,0.0,1.1548471450805664,,
2,739,0.0,1.2373863458633423,,
2,744,0.0,1.1475909948349,,
2,749,0.0,1.41935133934021,,
2,754,0.0,0.9972121119499207,,
2,759,0.0,0.8370821475982666,,
2,764,1.0,0.7949890494346619,,
2,769,0.0,1.2129554748535156,,
2,774,0.0,2.900791645050049,,
2,779,0.0,1.0426013469696045,,
2,784,1.0,0.5394868850708008,,
2,789,1.0,0.44385725259780884,,
2,794,0.0,0.853217363357544,,
2,799,0.0,1.8227288722991943,,
2,804,1.0,0.43517056107521057,,
2,809,0.0,3.251082181930542,,
2,814,0.0,1.495243787765503,,
2,819,0.0,1.5879780054092407,,
2,824,0.0,1.0462150573730469,,
2,829,0.0,2.3592026233673096,,
2,834,0.0,2.366931438446045,,
2,839,1.0,0.6909594535827637,,
2,844,1.0,0.19079791009426117,,
2,849,0.0,3.561508893966675,,
2,854,0.0,2.7131142616271973,,
2,859,1.0,0.37943682074546814,,
2,864,0.0,0.8840852975845337,,
2,869,0.0,2.5073583126068115,,
2,874,1.0,0.45481932163238525,,
2,879,1.0,0.5787610411643982,,
2,884,0.0,1.6735714673995972,,
2,889,0.0,1.356357216835022,,
2,894,1.0,0.6658114194869995,,
2,899,0.0,1.6143057346343994,,
2,899,,,0.3333333432674408,1.1648354530334473
3,904,0.0,1.2385926246643066,,
3,909,0.0,1.3877108097076416,,
3,914,1.0,0.4258224666118622,,
3,919,1.0,0.3212224841117859,,
3,924,0.0,2.8343875408172607,,
3,929,0.0,2.6742196083068848,,
3,934,1.0,0.1690966784954071,,
3,939,1.0,0.3142126798629761,,
3,944,1.0,0.5481258630752563,,
3,949,0.0,1.0411643981933594,,
3,954,1.0,0.4977548122406006,,
3,959,1.0,0.7627344131469727,,
3,964,1.0,0.7071752548217773,,
3,969,0.0,1.4440089464187622,,
3,974,0.0,1.145939826965332,,
3,979,1.0,0.8752037286758423,,
3,984,0.0,1.0165448188781738,,
3,989,1.0,0.5989665985107422,,
3,994,0.0,1.5681583881378174,,
3,999,0.0,3.384154796600342,,
3,1004,0.0,3.11362624168396,,
3,1009,1.0,0.01219142135232687,,
3,1014,0.0,0.995058000087738,,
3,1019,1.0,0.9647812247276306,,
3,1024,0.0,1.0675615072250366,,
3,1029,1.0,0.5895574688911438,,
3,1034,0.0,2.5061333179473877,,
3,1039,0.0,2.5507924556732178,,
3,1044,0.0,2.6379799842834473,,
3,1049,0.0,2.5744521617889404,,
3,1054,0.0,1.6910442113876343,,
3,1059,1.0,0.6638049483299255,,
3,1064,1.0,0.8775452375411987,,
3,1069,0.0,1.0768930912017822,,
3,1074,1.0,0.8020340800285339,,
