epoch,step,train_acc,train_loss,val_acc,val_loss
0,4,1.0,0.055613938719034195,,
0,9,0.0,11.721710205078125,,
0,14,0.0,10.726297378540039,,
0,19,0.0,3.393019437789917,,
0,24,1.0,0.500742495059967,,
0,29,1.0,0.8061042428016663,,
0,34,1.0,0.3465321958065033,,
0,39,1.0,0.28266048431396484,,
0,44,0.0,1.0594735145568848,,
0,49,0.0,2.766996145248413,,
0,54,0.0,1.055713415145874,,
0,59,1.0,0.11092298477888107,,
0,64,0.0,7.3227314949035645,,
0,69,0.0,5.9747395515441895,,
0,74,1.0,0.1915135681629181,,
0,79,0.0,1.0884019136428833,,
0,84,1.0,0.27953478693962097,,
0,89,0.0,3.4252097606658936,,
0,94,0.0,1.4936336278915405,,
0,99,0.0,2.836973190307617,,
0,104,0.0,0.8997219204902649,,
0,109,1.0,0.4218348264694214,,
0,114,0.0,2.661147117614746,,
0,119,1.0,0.6164935827255249,,
0,124,0.0,1.3002945184707642,,
0,129,0.0,1.9489023685455322,,
0,134,0.0,1.0067238807678223,,
0,139,0.0,1.2121986150741577,,
0,144,0.0,1.3799221515655518,,
0,149,1.0,0.7105457782745361,,
0,154,0.0,1.5371794700622559,,
0,159,1.0,0.8475210666656494,,
0,164,0.0,1.1086876392364502,,
0,169,0.0,0.9757112264633179,,
0,174,0.0,1.9342185258865356,,
0,179,0.0,1.5284740924835205,,
0,184,0.0,2.186077833175659,,
0,189,0.0,2.016327142715454,,
0,194,1.0,0.4564802050590515,,
0,199,1.0,0.5326484441757202,,
0,204,0.0,1.5084543228149414,,
0,209,1.0,0.6046535968780518,,
0,214,0.0,1.206855297088623,,
0,219,0.0,1.1211395263671875,,
0,224,0.0,1.0924631357192993,,
0,229,1.0,0.9278056025505066,,
0,234,0.0,1.5677101612091064,,
0,239,0.0,1.4305237531661987,,
0,244,1.0,0.8107280135154724,,
0,249,0.0,1.523817539215088,,
0,254,1.0,0.7546330094337463,,
0,259,1.0,0.8829083442687988,,
0,264,1.0,0.9236297607421875,,
0,269,0.0,1.4065136909484863,,
0,274,0.0,1.205289602279663,,
0,279,1.0,0.8111944794654846,,
0,284,0.0,1.2164876461029053,,
0,289,0.0,1.2517025470733643,,
0,294,0.0,1.1488178968429565,,
0,299,0.0,2.135411024093628,,
0,299,,,0.3444444537162781,1.2543361186981201
1,304,0.0,1.208115577697754,,
1,309,0.0,1.4004054069519043,,
1,314,0.0,1.1489168405532837,,
1,319,0.0,1.7777756452560425,,
1,324,1.0,0.7946486473083496,,
